Bond_Sale_Date,Bond_ID,Sale_Amount,Bond_Maturity_Date,Bond_Type,Interest_Rate
2024-03-04 23:16:22.658206,BOND_108,34070.59,2025-04-29 23:16:22.714346,Government Bond,2.19
2024-01-28 23:16:22.658206,BOND_50,41085.3,2025-01-11 23:16:22.714346,Corporate Bond,1.25
2023-11-22 23:16:22.658206,BOND_125,40866.08,2025-02-02 23:16:22.714346,Corporate Bond,1.62
2023-12-23 23:16:22.658206,BOND_107,16678.01,2024-12-06 23:16:22.714346,Government Bond,1.6
2024-03-26 23:16:22.658206,BOND_28,19075.8,2025-06-10 23:16:22.714346,Corporate Bond,2.73
2024-08-05 23:16:22.658206,BOND_8,41184.02,2024-01-29 23:16:22.714346,Government Bond,1.46
2023-12-24 23:16:22.658206,BOND_145,20078.97,2024-12-25 23:16:22.714346,Government Bond,2.9
2024-06-14 23:16:22.658206,BOND_146,34181.96,2024-01-14 23:16:22.714346,Corporate Bond,1.95
2024-04-13 23:16:22.658206,BOND_156,31684.16,2024-10-07 23:16:22.714346,Government Bond,4.2
2024-04-21 23:16:22.658206,BOND_152,24096.19,2025-04-03 23:16:22.714346,Government Bond,3.63
2024-10-02 23:16:22.658206,BOND_195,19283.76,2024-12-02 23:16:22.714346,Government Bond,3.5
2024-09-08 23:16:22.658206,BOND_61,45760.72,2025-01-03 23:16:22.714346,Government Bond,2.65
2023-12-15 23:16:22.658206,BOND_22,45208.34,2025-02-16 23:16:22.714346,Corporate Bond,2.12
2024-05-01 23:16:22.658206,BOND_154,16429.84,2024-11-20 23:16:22.714346,Government Bond,2.61
2024-09-11 23:16:22.658206,BOND_20,43664.12,2024-10-14 23:16:22.714346,Corporate Bond,1.95
2024-02-11 23:16:22.658206,BOND_140,34847.45,2024-02-14 23:16:22.714346,Government Bond,4.09
2023-11-16 23:16:22.658206,BOND_110,43251.24,2024-09-09 23:16:22.714346,Government Bond,1.78
2024-03-26 23:16:22.658206,BOND_37,26517.67,2024-12-19 23:16:22.714346,Government Bond,1.76
2024-04-29 23:16:22.658206,BOND_162,21890.89,2024-12-14 23:16:22.714346,Government Bond,2.93
2023-10-16 23:16:22.658206,BOND_17,23971.53,2025-04-16 23:16:22.714346,Government Bond,2.15
2024-10-02 23:16:22.658206,BOND_18,34140.15,2024-10-30 23:16:22.714346,Corporate Bond,3.07
2024-05-04 23:16:22.658206,BOND_92,47519.29,2025-02-05 23:16:22.714346,Corporate Bond,3.9
2023-11-23 23:16:22.658206,BOND_22,22856.88,2024-08-15 23:16:22.714346,Corporate Bond,1.05
2024-09-06 23:16:22.658206,BOND_32,46589.37,2024-10-01 23:16:22.714346,Corporate Bond,4.83
2024-05-25 23:16:22.658206,BOND_141,17575.74,2024-11-22 23:16:22.714346,Corporate Bond,4.24
2024-08-22 23:16:22.658206,BOND_102,47874.79,2024-05-31 23:16:22.714346,Government Bond,1.39
2024-03-12 23:16:22.658206,BOND_109,19509.36,2025-06-01 23:16:22.714346,Corporate Bond,4.8
2023-11-29 23:16:22.658206,BOND_22,22674.5,2024-09-30 23:16:22.714346,Corporate Bond,4.05
2023-12-24 23:16:22.658206,BOND_46,31657.0,2024-07-11 23:16:22.714346,Government Bond,1.57
2024-07-07 23:16:22.658206,BOND_14,41782.75,2024-11-11 23:16:22.714346,Corporate Bond,1.84
2023-11-13 23:16:22.658206,BOND_140,23742.26,2024-06-26 23:16:22.714346,Corporate Bond,1.8
2024-05-14 23:16:22.658206,BOND_2,49800.06,2025-05-01 23:16:22.714346,Government Bond,3.96
2024-02-25 23:16:22.658206,BOND_45,25041.03,2024-02-20 23:16:22.714346,Government Bond,4.7
2023-12-28 23:16:22.658206,BOND_186,32724.19,2024-05-08 23:16:22.714346,Corporate Bond,5.0
2024-09-12 23:16:22.658206,BOND_65,40992.6,2024-10-26 23:16:22.714346,Corporate Bond,4.16
2024-06-08 23:16:22.658206,BOND_103,19273.28,2025-06-21 23:16:22.714346,Government Bond,1.44
2024-03-02 23:16:22.658206,BOND_107,36942.03,2024-11-18 23:16:22.714346,Government Bond,1.56
2024-01-19 23:16:22.658206,BOND_157,11325.99,2025-01-24 23:16:22.714346,Corporate Bond,1.13
2024-03-31 23:16:22.658206,BOND_10,21731.12,2024-11-24 23:16:22.714346,Government Bond,1.88
2024-05-07 23:16:22.658206,BOND_85,48242.01,2025-01-21 23:16:22.714346,Corporate Bond,4.36
2024-06-24 23:16:22.658206,BOND_52,43551.83,2025-04-17 23:16:22.714346,Government Bond,4.31
2024-09-27 23:16:22.658206,BOND_151,49244.25,2024-11-04 23:16:22.714346,Government Bond,4.92
2024-02-10 23:16:22.658206,BOND_161,23965.02,2024-11-22 23:16:22.714346,Corporate Bond,1.5
2023-10-12 23:16:22.658206,BOND_143,19471.0,2024-11-01 23:16:22.714346,Government Bond,1.63
2023-12-29 23:16:22.658206,BOND_191,21187.38,2024-04-07 23:16:22.714346,Corporate Bond,2.44
2024-01-09 23:16:22.658206,BOND_111,13539.66,2025-02-05 23:16:22.714346,Corporate Bond,1.4
2023-11-27 23:16:22.658206,BOND_171,12540.74,2024-08-21 23:16:22.714346,Government Bond,2.28
2024-09-01 23:16:22.658206,BOND_46,27557.33,2024-08-28 23:16:22.714346,Government Bond,4.79
2023-12-29 23:16:22.658206,BOND_61,14770.22,2025-06-07 23:16:22.714346,Government Bond,2.41
2024-01-23 23:16:22.658206,BOND_169,36792.43,2025-06-29 23:16:22.714346,Corporate Bond,4.47
2024-08-08 23:16:22.658206,BOND_118,39250.16,2024-04-21 23:16:22.714346,Government Bond,3.64
2023-12-28 23:16:22.658206,BOND_127,38636.19,2025-01-19 23:16:22.714346,Government Bond,1.41
2024-06-02 23:16:22.658206,BOND_113,32040.67,2024-03-20 23:16:22.714346,Corporate Bond,2.99
2023-10-19 23:16:22.658206,BOND_150,27708.9,2024-04-04 23:16:22.714346,Corporate Bond,3.93
2024-08-03 23:16:22.658206,BOND_49,34723.48,2024-04-28 23:16:22.714346,Government Bond,2.16
2023-12-02 23:16:22.658206,BOND_164,13301.02,2024-07-13 23:16:22.714346,Corporate Bond,3.25
2024-03-18 23:16:22.658206,BOND_158,48551.57,2025-07-06 23:16:22.714346,Corporate Bond,4.25
2024-08-06 23:16:22.658206,BOND_66,15291.76,2024-11-26 23:16:22.714346,Corporate Bond,3.23
2023-10-24 23:16:22.658206,BOND_180,33418.64,2024-12-01 23:16:22.714346,Government Bond,1.35
2024-09-27 23:16:22.658206,BOND_108,11779.66,2024-10-17 23:16:22.714346,Corporate Bond,3.55
2024-02-09 23:16:22.658206,BOND_178,44638.02,2024-10-09 23:16:22.714346,Government Bond,3.35
2024-06-28 23:16:22.658206,BOND_29,16669.64,2025-04-10 23:16:22.714346,Corporate Bond,1.07
2023-10-15 23:16:22.658206,BOND_132,27849.07,2024-09-11 23:16:22.714346,Government Bond,3.34
2024-06-18 23:16:22.658206,BOND_94,42126.35,2024-09-25 23:16:22.714346,Corporate Bond,1.66
2024-04-07 23:16:22.658206,BOND_44,22350.02,2024-07-27 23:16:22.714346,Government Bond,1.81
2023-12-04 23:16:22.658206,BOND_44,36735.85,2024-07-26 23:16:22.714346,Government Bond,2.83
2024-06-12 23:16:22.658206,BOND_37,42755.54,2025-06-22 23:16:22.714346,Government Bond,3.83
2024-02-03 23:16:22.658206,BOND_194,19510.53,2024-06-08 23:16:22.714346,Corporate Bond,3.64
2023-10-16 23:16:22.658206,BOND_9,23592.7,2024-10-30 23:16:22.714346,Government Bond,3.16
2024-06-13 23:16:22.658206,BOND_113,21295.63,2024-10-20 23:16:22.714346,Corporate Bond,3.76
2024-02-22 23:16:22.658206,BOND_95,31899.49,2024-02-01 23:16:22.714346,Corporate Bond,2.87
2024-09-23 23:16:22.658206,BOND_94,43133.11,2025-03-31 23:16:22.714346,Government Bond,4.34
2024-09-15 23:16:22.658206,BOND_142,10607.0,2025-06-27 23:16:22.714346,Corporate Bond,1.74
2024-01-09 23:16:22.658206,BOND_80,12970.18,2025-03-02 23:16:22.714346,Corporate Bond,1.76
2024-04-05 23:16:22.658206,BOND_96,29874.45,2025-01-16 23:16:22.714346,Corporate Bond,4.97
2024-08-25 23:16:22.658206,BOND_185,37680.75,2023-12-17 23:16:22.714346,Corporate Bond,4.68
2024-02-19 23:16:22.658206,BOND_87,37804.98,2024-11-11 23:16:22.714346,Government Bond,3.86
2023-10-12 23:16:22.658206,BOND_23,24663.83,2024-05-02 23:16:22.714346,Government Bond,3.45
2024-06-29 23:16:22.658206,BOND_55,12471.83,2025-01-12 23:16:22.714346,Corporate Bond,1.07
2024-01-03 23:16:22.658206,BOND_57,44259.49,2024-09-23 23:16:22.714346,Government Bond,2.82
2024-09-08 23:16:22.658206,BOND_79,12000.29,2024-07-21 23:16:22.714346,Government Bond,3.62
2024-09-13 23:16:22.658206,BOND_76,34910.98,2024-05-23 23:16:22.714346,Corporate Bond,3.46
2024-08-06 23:16:22.658206,BOND_50,25260.42,2025-01-09 23:16:22.714346,Government Bond,2.73
2024-08-10 23:16:22.658206,BOND_195,45453.26,2024-02-14 23:16:22.714346,Corporate Bond,3.26
2024-04-29 23:16:22.658206,BOND_86,10016.57,2024-06-11 23:16:22.714346,Government Bond,4.62
2023-12-01 23:16:22.658206,BOND_184,17489.39,2024-02-02 23:16:22.714346,Corporate Bond,2.89
2024-05-15 23:16:22.658206,BOND_105,17668.48,2024-05-26 23:16:22.714346,Corporate Bond,4.9
2023-10-30 23:16:22.658206,BOND_16,14209.97,2024-06-11 23:16:22.714346,Government Bond,4.12
2023-12-10 23:16:22.658206,BOND_35,34807.06,2025-01-15 23:16:22.714346,Corporate Bond,3.57
2024-09-11 23:16:22.658206,BOND_29,46703.31,2024-08-30 23:16:22.714346,Corporate Bond,2.53
2024-03-15 23:16:22.658206,BOND_86,23120.17,2025-05-06 23:16:22.714346,Corporate Bond,2.33
2024-08-17 23:16:22.658206,BOND_174,24127.39,2024-04-26 23:16:22.714346,Corporate Bond,1.63
2023-12-20 23:16:22.658206,BOND_110,14693.37,2025-01-16 23:16:22.714346,Corporate Bond,4.43
2024-07-04 23:16:22.658206,BOND_160,34790.41,2024-11-03 23:16:22.714346,Government Bond,4.76
2023-10-05 23:16:22.658206,BOND_68,24685.07,2024-06-13 23:16:22.714346,Corporate Bond,4.38
2024-10-03 23:16:22.658206,BOND_12,31319.84,2025-06-20 23:16:22.714346,Government Bond,4.76
2023-11-08 23:16:22.658206,BOND_61,23915.53,2025-03-12 23:16:22.714346,Government Bond,2.31
2023-10-21 23:16:22.658206,BOND_68,23695.12,2024-11-17 23:16:22.714346,Corporate Bond,1.19
2024-04-10 23:16:22.658206,BOND_115,20724.62,2024-05-14 23:16:22.714346,Government Bond,2.04
2024-08-12 23:16:22.658206,BOND_24,44093.42,2025-03-16 23:16:22.714346,Corporate Bond,4.69
2024-01-31 23:16:22.658206,BOND_74,13608.27,2024-05-30 23:16:22.714346,Government Bond,4.82
2024-02-10 23:16:22.658206,BOND_52,21147.31,2024-09-20 23:16:22.714346,Government Bond,3.91
2024-01-28 23:16:22.658206,BOND_43,18005.71,2024-09-24 23:16:22.714346,Corporate Bond,4.19
2024-02-20 23:16:22.658206,BOND_6,20909.3,2025-01-04 23:16:22.714346,Corporate Bond,2.6
2024-05-02 23:16:22.658206,BOND_46,17585.33,2025-02-06 23:16:22.714346,Government Bond,4.37
2024-05-29 23:16:22.658206,BOND_8,35766.95,2024-07-12 23:16:22.714346,Corporate Bond,4.4
2023-10-13 23:16:22.658206,BOND_122,30901.16,2024-08-05 23:16:22.714346,Corporate Bond,4.65
2023-11-04 23:16:22.658206,BOND_178,34794.4,2025-08-03 23:16:22.714346,Corporate Bond,3.34
2023-12-11 23:16:22.658206,BOND_126,45907.24,2024-07-10 23:16:22.714346,Corporate Bond,3.04
2024-01-24 23:16:22.658206,BOND_52,29348.27,2024-06-17 23:16:22.714346,Corporate Bond,4.49
2024-01-06 23:16:22.658206,BOND_153,34564.51,2025-03-07 23:16:22.714346,Corporate Bond,1.02
2024-07-25 23:16:22.658206,BOND_66,36664.1,2025-01-17 23:16:22.714346,Government Bond,4.38
2024-06-16 23:16:22.658206,BOND_138,31372.05,2024-08-20 23:16:22.714346,Corporate Bond,1.84
2023-12-29 23:16:22.658206,BOND_138,45255.5,2024-11-13 23:16:22.714346,Government Bond,4.14
2024-02-13 23:16:22.658206,BOND_13,29529.41,2024-05-23 23:16:22.714346,Government Bond,4.2
2024-07-16 23:16:22.658206,BOND_198,31858.41,2025-01-25 23:16:22.714346,Corporate Bond,3.63
2024-05-16 23:16:22.658206,BOND_21,32744.44,2025-02-28 23:16:22.714346,Government Bond,1.53
2024-07-17 23:16:22.658206,BOND_108,27346.23,2024-10-18 23:16:22.714346,Government Bond,4.16
2024-02-17 23:16:22.658206,BOND_162,39825.3,2024-07-26 23:16:22.714346,Government Bond,1.72
2023-10-30 23:16:22.659199,BOND_33,20743.99,2024-06-16 23:16:22.714346,Government Bond,3.09
2024-02-22 23:16:22.659199,BOND_131,12939.52,2024-07-15 23:16:22.714346,Corporate Bond,4.08
2023-12-19 23:16:22.659199,BOND_103,42993.24,2024-11-25 23:16:22.714346,Corporate Bond,3.07
2024-06-22 23:16:22.659199,BOND_148,38069.77,2025-05-29 23:16:22.714346,Corporate Bond,2.48
2024-02-13 23:16:22.659199,BOND_52,20382.7,2024-11-08 23:16:22.714346,Corporate Bond,2.61
2023-10-20 23:16:22.659199,BOND_153,27835.19,2024-12-05 23:16:22.714346,Corporate Bond,2.05
2024-04-27 23:16:22.659199,BOND_79,40269.81,2025-07-06 23:16:22.714346,Government Bond,1.92
2024-06-25 23:16:22.659199,BOND_70,39461.13,2024-07-04 23:16:22.714346,Corporate Bond,2.46
2024-08-18 23:16:22.659199,BOND_145,40492.04,2024-11-28 23:16:22.714346,Corporate Bond,3.52
2024-02-20 23:16:22.659199,BOND_166,39332.8,2024-10-17 23:16:22.714346,Government Bond,2.24
2024-01-08 23:16:22.659199,BOND_83,16457.29,2024-09-16 23:16:22.714346,Corporate Bond,4.76
2024-04-07 23:16:22.659199,BOND_9,26674.7,2025-02-20 23:16:22.714346,Corporate Bond,1.28
2024-04-05 23:16:22.659199,BOND_183,20827.33,2024-06-15 23:16:22.714346,Corporate Bond,1.22
2024-03-10 23:16:22.659199,BOND_189,40049.28,2024-11-15 23:16:22.714346,Government Bond,3.72
2024-02-05 23:16:22.659199,BOND_151,33931.67,2025-07-28 23:16:22.714346,Government Bond,2.04
2023-10-24 23:16:22.659199,BOND_64,40879.59,2024-10-09 23:16:22.714346,Corporate Bond,1.58
2024-03-15 23:16:22.659199,BOND_163,27305.69,2024-12-29 23:16:22.714346,Government Bond,1.72
2024-03-02 23:16:22.659199,BOND_149,10808.69,2025-04-20 23:16:22.714346,Government Bond,4.63
2024-08-11 23:16:22.659199,BOND_163,42977.55,2024-05-25 23:16:22.714346,Corporate Bond,2.32
2024-08-25 23:16:22.659199,BOND_160,31525.36,2024-04-19 23:16:22.714346,Corporate Bond,4.43
2024-07-10 23:16:22.659199,BOND_90,28669.97,2024-10-05 23:16:22.714346,Government Bond,4.24
2024-08-09 23:16:22.659199,BOND_108,22284.55,2025-05-04 23:16:22.714346,Government Bond,1.76
2023-11-19 23:16:22.659199,BOND_184,17021.88,2025-02-11 23:16:22.714346,Corporate Bond,2.93
2024-09-07 23:16:22.659199,BOND_96,22220.65,2024-08-01 23:16:22.714346,Government Bond,3.44
2024-08-16 23:16:22.659199,BOND_93,34493.29,2024-11-28 23:16:22.714346,Government Bond,3.06
2024-06-17 23:16:22.659199,BOND_165,15162.48,2025-02-16 23:16:22.714346,Corporate Bond,3.06
2024-04-22 23:16:22.659199,BOND_44,18404.14,2025-03-10 23:16:22.714346,Government Bond,4.28
2024-08-08 23:16:22.659199,BOND_7,10634.3,2024-11-10 23:16:22.714346,Corporate Bond,2.05
2024-09-12 23:16:22.659199,BOND_134,10522.93,2024-05-18 23:16:22.714346,Corporate Bond,2.24
2024-08-20 23:16:22.659199,BOND_160,27990.17,2024-11-26 23:16:22.714346,Corporate Bond,3.32
2023-11-01 23:16:22.659199,BOND_9,26755.03,2025-07-22 23:16:22.714346,Government Bond,1.55
2024-09-23 23:16:22.659199,BOND_187,47853.35,2024-04-02 23:16:22.714346,Government Bond,1.2
2024-08-16 23:16:22.659199,BOND_108,15494.22,2024-12-10 23:16:22.714346,Government Bond,2.11
2024-03-03 23:16:22.659199,BOND_109,42828.54,2024-10-05 23:16:22.714346,Government Bond,4.52
2024-03-29 23:16:22.659199,BOND_75,18214.09,2024-09-10 23:16:22.714346,Corporate Bond,2.45
2024-03-16 23:16:22.659199,BOND_175,22783.19,2025-07-15 23:16:22.714346,Corporate Bond,4.51
2023-12-31 23:16:22.659199,BOND_34,39432.4,2024-12-29 23:16:22.714346,Government Bond,1.26
2024-06-24 23:16:22.659199,BOND_143,11029.7,2024-09-22 23:16:22.714346,Government Bond,3.93
2024-09-02 23:16:22.659199,BOND_46,48786.82,2025-05-01 23:16:22.714346,Corporate Bond,4.58
2024-08-20 23:16:22.659199,BOND_29,20801.59,2024-08-08 23:16:22.714346,Government Bond,1.49
2023-12-12 23:16:22.659199,BOND_153,16929.68,2024-07-15 23:16:22.714346,Government Bond,1.83
2023-11-16 23:16:22.659199,BOND_134,16560.46,2025-08-06 23:16:22.714346,Corporate Bond,3.94
2023-12-12 23:16:22.659199,BOND_9,49463.31,2024-02-13 23:16:22.714346,Corporate Bond,1.64
2024-08-24 23:16:22.659199,BOND_159,38287.01,2024-07-03 23:16:22.714346,Corporate Bond,4.11
2023-12-09 23:16:22.659199,BOND_136,27207.61,2024-08-23 23:16:22.714346,Government Bond,2.12
2023-11-23 23:16:22.659199,BOND_189,36156.64,2025-03-21 23:16:22.714346,Government Bond,2.64
2024-09-17 23:16:22.659199,BOND_51,27751.56,2025-01-23 23:16:22.714346,Government Bond,1.5
2024-08-13 23:16:22.659199,BOND_4,35443.0,2025-05-12 23:16:22.714346,Government Bond,1.1
2023-12-10 23:16:22.659199,BOND_175,33236.32,2024-10-01 23:16:22.714346,Corporate Bond,4.92
2024-01-08 23:16:22.659199,BOND_20,30488.93,2025-05-13 23:16:22.714346,Government Bond,3.63
2024-10-03 23:16:22.659199,BOND_99,10808.24,2024-11-09 23:16:22.714346,Government Bond,2.85
2023-10-14 23:16:22.659199,BOND_25,17492.33,2024-08-29 23:16:22.714346,Government Bond,3.66
2024-05-23 23:16:22.659199,BOND_44,36910.76,2024-12-15 23:16:22.714346,Corporate Bond,3.32
2023-12-07 23:16:22.659199,BOND_98,41580.07,2025-05-03 23:16:22.714346,Government Bond,1.66
2024-03-19 23:16:22.659199,BOND_152,29747.7,2024-10-17 23:16:22.714346,Corporate Bond,4.45
2024-04-04 23:16:22.659199,BOND_73,44022.02,2024-12-08 23:16:22.714346,Government Bond,2.18
2024-02-13 23:16:22.659199,BOND_124,16607.91,2025-01-29 23:16:22.714346,Government Bond,3.73
2024-01-10 23:16:22.659199,BOND_83,16898.55,2025-06-05 23:16:22.714346,Government Bond,3.01
2023-11-05 23:16:22.659199,BOND_12,34223.83,2024-08-31 23:16:22.714346,Corporate Bond,3.56
2024-01-04 23:16:22.659199,BOND_194,34850.87,2025-03-27 23:16:22.714346,Government Bond,1.27
2024-01-18 23:16:22.659199,BOND_102,21228.25,2024-08-29 23:16:22.714346,Corporate Bond,4.14
2024-09-13 23:16:22.659199,BOND_130,33143.96,2025-05-18 23:16:22.714346,Government Bond,2.94
2023-10-23 23:16:22.659199,BOND_130,37825.07,2024-09-30 23:16:22.714346,Corporate Bond,4.51
2023-10-15 23:16:22.659199,BOND_105,46501.6,2025-05-01 23:16:22.714346,Government Bond,2.25
2023-12-08 23:16:22.659199,BOND_45,21905.82,2024-07-18 23:16:22.714346,Corporate Bond,3.32
2024-06-05 23:16:22.659199,BOND_7,24793.0,2024-09-14 23:16:22.714346,Corporate Bond,1.25
2024-08-15 23:16:22.659199,BOND_19,21225.78,2024-12-10 23:16:22.714346,Corporate Bond,3.43
2024-08-07 23:16:22.659199,BOND_15,44714.91,2025-03-15 23:16:22.714346,Corporate Bond,2.23
2024-02-17 23:16:22.659199,BOND_92,15145.66,2024-08-12 23:16:22.714346,Government Bond,3.32
2023-10-05 23:16:22.659199,BOND_163,12053.4,2024-12-04 23:16:22.714346,Government Bond,3.02
2024-06-30 23:16:22.659199,BOND_8,39453.4,2024-06-07 23:16:22.714346,Government Bond,1.3
2023-11-30 23:16:22.659199,BOND_80,44538.84,2024-11-09 23:16:22.714346,Corporate Bond,4.01
2024-09-16 23:16:22.659199,BOND_19,30074.94,2024-10-20 23:16:22.714346,Corporate Bond,3.98
2024-08-02 23:16:22.659199,BOND_96,36133.87,2025-04-13 23:16:22.714346,Government Bond,1.29
2024-04-06 23:16:22.659199,BOND_45,34549.6,2024-10-15 23:16:22.714346,Government Bond,3.18
2023-12-25 23:16:22.659199,BOND_194,44280.96,2024-09-25 23:16:22.714346,Government Bond,1.49
2024-09-27 23:16:22.659199,BOND_20,39713.66,2024-03-27 23:16:22.714346,Government Bond,1.08
2024-04-07 23:16:22.659199,BOND_170,37002.76,2025-01-31 23:16:22.714346,Corporate Bond,3.36
2024-03-16 23:16:22.659199,BOND_70,33559.1,2024-11-26 23:16:22.714346,Government Bond,1.71
2024-08-25 23:16:22.659199,BOND_43,46172.3,2024-12-23 23:16:22.714346,Corporate Bond,3.21
2023-12-22 23:16:22.659199,BOND_52,44120.89,2024-03-10 23:16:22.714346,Corporate Bond,2.83
2023-11-22 23:16:22.659199,BOND_195,11076.33,2024-09-14 23:16:22.714346,Corporate Bond,4.64
2024-06-27 23:16:22.659199,BOND_63,16330.72,2025-05-20 23:16:22.714346,Government Bond,1.46
2024-06-13 23:16:22.659199,BOND_195,42739.0,2023-12-13 23:16:22.714346,Corporate Bond,1.37
2024-05-16 23:16:22.659199,BOND_98,47305.42,2024-07-15 23:16:22.714346,Corporate Bond,1.04
2024-01-22 23:16:22.659199,BOND_128,17674.47,2025-01-08 23:16:22.714346,Government Bond,1.5
2024-07-17 23:16:22.659199,BOND_112,32794.44,2024-07-18 23:16:22.714346,Government Bond,2.47
2023-10-20 23:16:22.659199,BOND_93,13187.11,2024-06-06 23:16:22.714346,Corporate Bond,4.55
2023-10-30 23:16:22.659199,BOND_18,44410.93,2024-06-10 23:16:22.714346,Government Bond,3.06
2023-10-21 23:16:22.659199,BOND_158,33235.09,2025-06-14 23:16:22.714346,Government Bond,1.29
2023-10-19 23:16:22.659199,BOND_155,37594.23,2024-08-23 23:16:22.714346,Government Bond,1.75
2024-07-09 23:16:22.659199,BOND_41,45330.45,2024-12-26 23:16:22.714346,Government Bond,1.4
2024-06-13 23:16:22.659199,BOND_83,42940.81,2025-02-10 23:16:22.714346,Government Bond,4.36
2023-10-26 23:16:22.659199,BOND_93,39618.78,2024-10-27 23:16:22.714346,Government Bond,2.34
2023-12-03 23:16:22.659199,BOND_172,27967.85,2024-06-17 23:16:22.714346,Corporate Bond,4.18
2023-10-15 23:16:22.659199,BOND_91,47488.61,2024-11-30 23:16:22.714346,Government Bond,2.89
2024-03-04 23:16:22.659199,BOND_175,22526.39,2024-06-02 23:16:22.714346,Corporate Bond,4.3
2023-11-04 23:16:22.659199,BOND_17,31937.36,2025-01-18 23:16:22.714346,Corporate Bond,3.74
2024-08-08 23:16:22.659199,BOND_38,40563.9,2024-10-07 23:16:22.714346,Corporate Bond,4.27
2024-01-01 23:16:22.659199,BOND_89,43375.68,2025-03-24 23:16:22.714346,Corporate Bond,1.67
2023-12-09 23:16:22.659199,BOND_5,25713.47,2025-03-28 23:16:22.714346,Government Bond,1.57
2023-12-19 23:16:22.659199,BOND_5,40331.19,2024-08-15 23:16:22.714346,Government Bond,2.22
2023-11-05 23:16:22.659199,BOND_98,46711.68,2025-04-12 23:16:22.714346,Corporate Bond,1.32
2023-12-08 23:16:22.659199,BOND_178,14887.1,2024-10-12 23:16:22.714346,Government Bond,3.55
2024-04-10 23:16:22.659199,BOND_19,26417.1,2025-02-17 23:16:22.714346,Government Bond,3.45
2023-12-06 23:16:22.659199,BOND_10,19039.43,2025-02-06 23:16:22.714346,Government Bond,2.37
2023-10-13 23:16:22.659199,BOND_85,12350.03,2024-11-16 23:16:22.714346,Government Bond,3.8
2024-01-24 23:16:22.659199,BOND_51,27884.28,2024-03-02 23:16:22.714346,Corporate Bond,2.56
2024-08-30 23:16:22.659199,BOND_74,46465.58,2024-02-26 23:16:22.714346,Corporate Bond,1.36
2023-11-27 23:16:22.659199,BOND_116,44614.87,2025-01-30 23:16:22.714346,Government Bond,2.17
2023-12-23 23:16:22.659199,BOND_175,28106.31,2024-08-27 23:16:22.714346,Corporate Bond,1.28
2024-09-16 23:16:22.659199,BOND_29,33672.1,2025-04-17 23:16:22.714346,Government Bond,1.57
2024-09-11 23:16:22.659199,BOND_95,14213.78,2024-07-14 23:16:22.714346,Government Bond,1.03
2024-05-25 23:16:22.659199,BOND_198,46969.99,2025-08-02 23:16:22.714346,Government Bond,2.37
2024-01-02 23:16:22.659199,BOND_200,17464.71,2025-01-31 23:16:22.714346,Government Bond,1.5
