Loan_ID,Customer_ID,Loan_Date,Loan_Amount,Loan_Type,Loan_Term,Interest_Rate,Interest_Inflow
12682,CUST_49725,2023-10-24 23:15:53.469034,45376.95,Auto,24,0.08,7260.312
12683,CUST_9765,2024-03-15 23:15:53.469034,45348.74,Personal,48,0.09,16325.5464
12684,CUST_11496,2023-12-22 23:15:53.469034,6211.53,Home,12,0.05,310.5765
12685,CUST_23459,2023-11-11 23:15:53.469034,47123.61,Auto,24,0.08,7539.7776
12686,CUST_233,2024-09-03 23:15:53.469034,48816.01,Auto,12,0.07,3417.1207000000004
12687,CUST_35832,2023-11-13 23:15:53.469034,28154.14,Personal,12,0.06,1689.2484
12688,CUST_8280,2024-04-18 23:15:53.469034,28552.23,Home,12,0.05,1427.6115
12689,CUST_33434,2024-06-17 23:15:53.469034,26711.11,Personal,48,0.09,9615.9996
12690,CUST_27396,2024-02-26 23:15:53.469034,42509.75,Auto,24,0.08,6801.56
12691,CUST_15682,2024-06-09 23:15:53.469034,44894.05,Home,48,0.08,14366.096000000001
12692,CUST_44997,2024-06-16 23:15:53.469034,33116.43,Home,12,0.05,1655.8215
12693,CUST_24519,2024-07-20 23:15:53.469034,25508.62,Personal,24,0.07,3571.2068000000004
12694,CUST_42238,2024-09-21 23:15:53.469034,11743.94,Home,24,0.06,1409.2728
12695,CUST_33322,2024-08-24 23:15:53.469034,25713.93,Auto,48,0.1,10285.572
12696,CUST_15487,2024-02-07 23:15:53.469034,27419.14,Auto,48,0.1,10967.656
12697,CUST_21894,2024-05-29 23:15:53.469034,34836.45,Auto,12,0.07,2438.5515
12698,CUST_45656,2024-05-30 23:15:53.469034,49690.37,Home,48,0.08,15900.9184
12699,CUST_19184,2024-01-09 23:15:53.469034,44666.21,Home,48,0.08,14293.1872
12700,CUST_22127,2023-12-10 23:15:53.469034,7293.15,Auto,24,0.08,1166.904
12701,CUST_46522,2024-09-18 23:15:53.469034,37079.47,Home,36,0.07,7786.688700000001
12702,CUST_4590,2024-02-19 23:15:53.469034,19594.29,Auto,36,0.09,5290.4583
12703,CUST_5835,2024-02-29 23:15:53.469034,24701.57,Personal,36,0.08,5928.3768
12704,CUST_6374,2024-09-24 23:15:53.469034,23320.58,Auto,48,0.1,9328.232000000002
12705,CUST_6872,2024-05-07 23:15:53.469034,19203.25,Personal,24,0.07,2688.4550000000004
12706,CUST_9171,2024-08-02 23:15:53.469034,21908.78,Personal,12,0.06,1314.5267999999999
12707,CUST_17020,2024-06-17 23:15:53.469034,33453.9,Auto,12,0.07,2341.773
12708,CUST_31726,2024-02-11 23:15:53.469034,7322.71,Personal,36,0.08,1757.4504000000002
12709,CUST_25829,2023-10-10 23:15:53.469034,21921.88,Auto,48,0.1,8768.752
12710,CUST_47670,2024-04-25 23:15:53.469034,12182.81,Home,36,0.07,2558.3901000000005
12711,CUST_3723,2024-09-14 23:15:53.469034,37852.53,Auto,24,0.08,6056.4048
12712,CUST_12862,2023-12-27 23:15:53.469034,41952.19,Personal,12,0.06,2517.1314
12713,CUST_44643,2024-03-07 23:15:53.469034,24154.66,Home,48,0.08,7729.4912
12714,CUST_23969,2024-06-14 23:15:53.469034,40483.17,Home,36,0.07,8501.4657
12715,CUST_45729,2024-09-17 23:15:53.469034,37956.81,Personal,12,0.06,2277.4085999999998
12716,CUST_40224,2024-05-17 23:15:53.469034,35587.7,Personal,48,0.09,12811.571999999998
12717,CUST_33118,2024-02-22 23:15:53.469034,30658.38,Auto,12,0.07,2146.0866
12718,CUST_47567,2023-11-27 23:15:53.469034,39281.83,Auto,48,0.1,15712.732000000002
12719,CUST_31649,2023-10-09 23:15:53.469034,15709.63,Personal,48,0.09,5655.466799999999
12720,CUST_4870,2023-11-08 23:15:53.469034,42081.93,Auto,36,0.09,11362.1211
12721,CUST_46395,2024-01-05 23:15:53.469034,7028.67,Auto,48,0.1,2811.4680000000003
12722,CUST_33522,2024-09-24 23:15:53.469034,37519.52,Home,12,0.05,1875.9759999999999
12723,CUST_47886,2024-03-03 23:15:53.469034,33830.29,Personal,12,0.06,2029.8174
12724,CUST_15464,2024-06-17 23:15:53.469034,20485.26,Personal,24,0.07,2867.9364
12725,CUST_40295,2024-03-01 23:15:53.469034,22635.86,Home,36,0.07,4753.5306
12726,CUST_40454,2023-10-07 23:15:53.469034,35750.56,Auto,36,0.09,9652.651199999998
12727,CUST_39309,2024-06-20 23:15:53.469034,47198.78,Personal,12,0.06,2831.9267999999997
12728,CUST_36092,2024-07-03 23:15:53.469034,27853.12,Home,48,0.08,8912.9984
12729,CUST_41136,2024-09-05 23:15:53.469034,29007.4,Personal,36,0.08,6961.776
12730,CUST_49671,2024-03-05 23:15:53.469034,49474.84,Personal,12,0.06,2968.4903999999997
12731,CUST_5825,2024-01-24 23:15:53.469034,33332.88,Auto,48,0.1,13333.152
12732,CUST_28025,2023-11-21 23:15:53.469034,26569.12,Home,12,0.05,1328.4560000000001
12733,CUST_11172,2024-10-01 23:15:53.469034,18505.02,Auto,48,0.1,7402.008000000001
12734,CUST_11088,2023-12-03 23:15:53.469034,17776.88,Auto,24,0.08,2844.3008000000004
12735,CUST_11280,2023-10-31 23:15:53.469034,5897.05,Personal,36,0.08,1415.292
12736,CUST_12054,2024-03-15 23:15:53.469034,44172.85,Personal,12,0.06,2650.3709999999996
12737,CUST_13255,2024-06-18 23:15:53.469034,9798.77,Home,36,0.07,2057.7417000000005
12738,CUST_1041,2024-01-25 23:15:53.469034,23988.39,Personal,12,0.06,1439.3034
12739,CUST_43897,2024-05-10 23:15:53.469034,48197.62,Auto,48,0.1,19279.048000000003
12740,CUST_44934,2024-01-29 23:15:53.469034,7692.06,Auto,36,0.09,2076.8562
12741,CUST_23226,2024-07-20 23:15:53.469034,24036.97,Home,36,0.07,5047.7637
12742,CUST_25069,2024-06-30 23:15:53.469034,35511.78,Auto,36,0.09,9588.1806
12743,CUST_6543,2023-11-25 23:15:53.469034,20745.84,Auto,36,0.09,5601.3768
12744,CUST_35856,2023-10-05 23:15:53.469034,34268.15,Home,24,0.06,4112.178
12745,CUST_23915,2023-12-29 23:15:53.469034,17087.48,Personal,24,0.07,2392.2472000000002
12746,CUST_30481,2024-07-22 23:15:53.469034,45913.89,Auto,24,0.08,7346.2224
12747,CUST_40584,2024-01-24 23:15:53.469034,21615.6,Personal,12,0.06,1296.936
12748,CUST_41516,2024-03-23 23:15:53.469034,44257.41,Personal,48,0.09,15932.6676
12749,CUST_22822,2023-12-23 23:15:53.469034,48712.12,Auto,24,0.08,7793.939200000001
12750,CUST_41027,2024-04-16 23:15:53.469034,16656.59,Auto,12,0.07,1165.9613000000002
12751,CUST_25915,2024-02-01 23:15:53.469034,43066.18,Auto,12,0.07,3014.6326000000004
12752,CUST_16161,2024-06-26 23:15:53.469034,36821.52,Home,48,0.08,11782.8864
12753,CUST_1519,2023-11-02 23:15:53.469034,16712.32,Home,48,0.08,5347.9424
12754,CUST_43990,2024-02-25 23:15:53.469034,47619.42,Home,48,0.08,15238.214399999999
12755,CUST_5353,2024-04-16 23:15:53.469034,21218.43,Auto,12,0.07,1485.2901000000002
12756,CUST_22669,2023-11-18 23:15:53.469034,25633.5,Auto,48,0.1,10253.400000000001
12757,CUST_18715,2024-07-06 23:15:53.469034,6968.2,Auto,12,0.07,487.77400000000006
12758,CUST_21349,2024-07-13 23:15:53.469034,9426.77,Auto,36,0.09,2545.2279
12759,CUST_29512,2023-10-09 23:15:53.469034,41511.49,Auto,24,0.08,6641.8384
12760,CUST_49258,2024-03-14 23:15:53.469034,6371.63,Personal,12,0.06,382.2978
12761,CUST_30740,2024-09-07 23:15:53.469034,38367.97,Auto,36,0.09,10359.3519
12762,CUST_8072,2023-10-25 23:15:53.469034,10704.72,Home,36,0.07,2247.9912000000004
12763,CUST_28964,2024-06-06 23:15:53.469034,15130.77,Personal,48,0.09,5447.0772
12764,CUST_9940,2024-02-09 23:15:53.469034,9127.43,Home,24,0.06,1095.2916
12765,CUST_42004,2024-06-21 23:15:53.469034,14832.04,Auto,12,0.07,1038.2428000000002
12766,CUST_33553,2024-09-22 23:15:53.469034,48162.07,Auto,48,0.1,19264.828
12767,CUST_24745,2024-05-31 23:15:53.469034,44659.01,Home,24,0.06,5359.0812
12768,CUST_49876,2024-08-25 23:15:53.469034,27439.43,Home,48,0.08,8780.6176
12769,CUST_16675,2024-09-23 23:15:53.469034,22626.8,Home,36,0.07,4751.628000000001
12770,CUST_4121,2024-04-07 23:15:53.469034,7995.94,Home,36,0.07,1679.1474000000003
12771,CUST_2885,2024-08-07 23:15:53.469034,16295.1,Auto,48,0.1,6518.040000000001
12772,CUST_28107,2024-03-29 23:15:53.469034,18348.72,Auto,12,0.07,1284.4104000000002
12773,CUST_18190,2024-01-26 23:15:53.469034,43378.14,Personal,36,0.08,10410.7536
12774,CUST_6303,2024-04-08 23:15:53.469034,25334.5,Auto,12,0.07,1773.4150000000002
12775,CUST_17212,2024-08-28 23:15:53.469034,45247.53,Home,24,0.06,5429.7036
12776,CUST_7454,2024-01-08 23:15:53.469034,46147.25,Auto,36,0.09,12459.7575
12777,CUST_46237,2023-10-07 23:15:53.469034,17676.95,Personal,12,0.06,1060.617
12778,CUST_19088,2024-06-19 23:15:53.469034,18940.85,Personal,36,0.08,4545.803999999999
12779,CUST_34641,2024-08-18 23:15:53.469034,15658.34,Personal,48,0.09,5637.002399999999
12780,CUST_43144,2023-12-23 23:15:53.469034,49713.27,Auto,24,0.08,7954.1232
12781,CUST_28760,2024-04-20 23:15:53.469034,14194.75,Auto,24,0.08,2271.16
12782,CUST_17648,2024-08-23 23:15:53.469034,29172.47,Home,12,0.05,1458.6235000000001
12783,CUST_24028,2024-03-07 23:15:53.469034,33008.54,Home,12,0.05,1650.4270000000001
12784,CUST_46744,2023-10-16 23:15:53.469034,42544.54,Home,24,0.06,5105.3448
12785,CUST_16344,2024-05-31 23:15:53.469034,21158.74,Personal,12,0.06,1269.5244
12786,CUST_1006,2024-04-06 23:15:53.469034,28526.99,Home,48,0.08,9128.6368
12787,CUST_26032,2023-11-12 23:15:53.469034,33563.16,Personal,36,0.08,8055.158400000001
12788,CUST_12002,2024-01-06 23:15:53.469034,32831.18,Auto,36,0.09,8864.4186
12789,CUST_5671,2024-03-28 23:15:53.469034,30063.29,Auto,48,0.1,12025.316
12790,CUST_29529,2024-08-01 23:15:53.469034,47923.6,Home,48,0.08,15335.552
12791,CUST_42980,2023-10-19 23:15:53.469034,11103.53,Auto,36,0.09,2997.9531
12792,CUST_39646,2024-02-11 23:15:53.469034,47028.2,Personal,36,0.08,11286.768
12793,CUST_26113,2024-04-06 23:15:53.469034,31891.42,Home,24,0.06,3826.9703999999997
12794,CUST_47274,2024-07-11 23:15:53.469034,15305.92,Personal,36,0.08,3673.4208
12795,CUST_12536,2024-04-03 23:15:53.469034,45670.36,Auto,12,0.07,3196.9252
12796,CUST_10838,2023-10-25 23:15:53.469034,49236.09,Personal,36,0.08,11816.6616
12797,CUST_36912,2024-01-16 23:15:53.469034,38997.65,Personal,48,0.09,14039.154
12798,CUST_3860,2024-04-01 23:15:53.469034,49508.75,Auto,36,0.09,13367.3625
12799,CUST_28037,2024-07-11 23:15:53.469034,20896.5,Personal,12,0.06,1253.79
12800,CUST_14801,2024-03-18 23:15:53.469034,34415.41,Personal,48,0.09,12389.547600000002
12801,CUST_32032,2024-04-15 23:15:53.469034,33164.71,Home,36,0.07,6964.5891
12802,CUST_11655,2023-10-06 23:15:53.469034,14201.62,Home,36,0.07,2982.3402000000006
12803,CUST_49432,2023-12-17 23:15:53.469034,17455.06,Personal,48,0.09,6283.8216
12804,CUST_14260,2024-01-16 23:15:53.469034,30504.74,Personal,24,0.07,4270.663600000001
12805,CUST_27116,2023-11-24 23:15:53.469034,19669.52,Auto,48,0.1,7867.808000000001
12806,CUST_12725,2024-08-02 23:15:53.469034,18240.03,Personal,36,0.08,4377.6071999999995
12807,CUST_12236,2024-01-04 23:15:53.469034,41621.17,Personal,12,0.06,2497.2702
12808,CUST_24783,2023-10-25 23:15:53.469034,36293.34,Home,24,0.06,4355.2008
12809,CUST_21404,2024-01-16 23:15:53.469034,39586.68,Home,48,0.08,12667.7376
12810,CUST_46636,2023-11-08 23:15:53.469034,19635.37,Home,48,0.08,6283.3184
12811,CUST_40892,2024-05-16 23:15:53.469034,26229.21,Auto,48,0.1,10491.684000000001
12812,CUST_21976,2024-06-10 23:15:53.469034,32431.78,Auto,12,0.07,2270.2246
12813,CUST_8828,2024-03-01 23:15:53.469034,21322.13,Personal,48,0.09,7675.9668
12814,CUST_43491,2024-02-25 23:15:53.469034,5991.1,Home,48,0.08,1917.152
12815,CUST_20242,2024-09-22 23:15:53.469034,43435.28,Auto,12,0.07,3040.4696000000004
12816,CUST_12124,2024-08-18 23:15:53.469034,18141.9,Personal,36,0.08,4354.0560000000005
12817,CUST_35311,2023-10-08 23:15:53.469034,27943.16,Personal,24,0.07,3912.0424000000003
12818,CUST_9237,2023-11-27 23:15:53.469034,5342.32,Home,48,0.08,1709.5424
12819,CUST_45258,2023-10-30 23:15:53.469034,5386.71,Auto,24,0.08,861.8736
12820,CUST_3031,2024-05-20 23:15:53.469034,15173.17,Home,24,0.06,1820.7803999999999
12821,CUST_29463,2024-01-06 23:15:53.469034,15608.32,Auto,48,0.1,6243.328
12822,CUST_5820,2024-03-13 23:15:53.469034,29985.72,Auto,12,0.07,2099.0004000000004
12823,CUST_46987,2024-04-03 23:15:53.469034,24272.8,Auto,24,0.08,3883.648
12824,CUST_18906,2024-07-07 23:15:53.469034,10427.62,Personal,12,0.06,625.6572
12825,CUST_47091,2024-09-25 23:15:53.469034,12043.95,Home,48,0.08,3854.0640000000003
12826,CUST_5801,2023-12-14 23:15:53.469034,42774.33,Auto,24,0.08,6843.8928000000005
12827,CUST_47463,2024-05-22 23:15:53.469034,24822.29,Personal,24,0.07,3475.1206000000006
12828,CUST_26050,2024-01-12 23:15:53.469034,20882.13,Personal,12,0.06,1252.9278
12829,CUST_9485,2023-12-24 23:15:53.469034,42810.55,Auto,48,0.1,17124.22
12830,CUST_20061,2024-09-08 23:15:53.469034,14435.38,Home,24,0.06,1732.2455999999997
12831,CUST_27019,2024-02-24 23:15:53.469034,8027.37,Auto,12,0.07,561.9159000000001
12832,CUST_7338,2024-02-24 23:15:53.469034,19004.01,Auto,24,0.08,3040.6416
12833,CUST_19492,2023-12-31 23:15:53.469034,21631.53,Home,36,0.07,4542.621300000001
12834,CUST_27717,2023-10-06 23:15:53.469034,23521.12,Auto,24,0.08,3763.3792
12835,CUST_30063,2023-12-26 23:15:53.469034,42207.75,Home,36,0.07,8863.627500000002
12836,CUST_25567,2024-09-28 23:15:53.469034,45348.54,Home,12,0.05,2267.427
12837,CUST_43363,2023-11-16 23:15:53.469034,11131.89,Auto,48,0.1,4452.756
12838,CUST_7921,2024-07-23 23:15:53.469034,43562.05,Auto,36,0.09,11761.753499999999
12839,CUST_40047,2024-09-01 23:15:53.469034,27553.48,Home,24,0.06,3306.4175999999998
12840,CUST_8702,2023-10-27 23:15:53.469034,23351.7,Home,36,0.07,4903.857
12841,CUST_20127,2024-01-09 23:15:53.469034,41050.87,Personal,36,0.08,9852.2088
12842,CUST_26718,2024-07-08 23:15:53.469034,45250.35,Home,36,0.07,9502.5735
12843,CUST_27617,2023-12-03 23:15:53.469034,21072.63,Personal,36,0.08,5057.4312
12844,CUST_29894,2024-02-18 23:15:53.469034,15624.45,Home,48,0.08,4999.8240000000005
12845,CUST_12237,2024-05-24 23:15:53.469034,28215.97,Home,48,0.08,9029.110400000001
12846,CUST_35310,2024-08-25 23:15:53.469034,35119.95,Auto,24,0.08,5619.192
12847,CUST_14252,2024-07-03 23:15:53.469034,18967.43,Personal,12,0.06,1138.0457999999999
12848,CUST_25695,2023-10-23 23:15:53.469034,36845.3,Home,24,0.06,4421.436000000001
12849,CUST_42507,2024-02-01 23:15:53.469034,36713.28,Personal,12,0.06,2202.7968
12850,CUST_38708,2024-05-15 23:15:53.469034,13012.85,Auto,36,0.09,3513.4695
12851,CUST_3798,2024-02-18 23:15:53.469034,18162.34,Personal,48,0.09,6538.4424
12852,CUST_13782,2024-01-10 23:15:53.469034,32251.0,Auto,48,0.1,12900.400000000001
12853,CUST_36753,2023-11-27 23:15:53.469034,19015.7,Home,24,0.06,2281.884
12854,CUST_44433,2023-12-09 23:15:53.469034,49961.98,Personal,24,0.07,6994.677200000001
12855,CUST_33496,2024-03-24 23:15:53.469034,23004.86,Home,36,0.07,4831.0206
12856,CUST_11296,2024-01-08 23:15:53.469034,12235.45,Auto,36,0.09,3303.5715
12857,CUST_14159,2023-11-12 23:15:53.469034,28445.98,Personal,12,0.06,1706.7587999999998
12858,CUST_13588,2024-04-30 23:15:53.469034,47602.8,Auto,12,0.07,3332.1960000000004
12859,CUST_42390,2023-11-21 23:15:53.469034,6723.93,Personal,24,0.07,941.3502000000001
12860,CUST_47059,2024-01-29 23:15:53.469034,19165.29,Personal,48,0.09,6899.5044
12861,CUST_8785,2024-03-28 23:15:53.469034,10079.25,Home,36,0.07,2116.6425
12862,CUST_8878,2023-10-07 23:15:53.469034,15991.67,Auto,24,0.08,2558.6672
12863,CUST_4310,2024-08-29 23:15:53.469034,28680.56,Auto,12,0.07,2007.6392000000003
12864,CUST_18058,2024-03-15 23:15:53.469034,45963.63,Auto,24,0.08,7354.1808
12865,CUST_16053,2024-10-03 23:15:53.469034,48899.8,Home,24,0.06,5867.976000000001
12866,CUST_36771,2024-01-31 23:15:53.469034,31400.94,Personal,24,0.07,4396.131600000001
12867,CUST_4145,2024-08-29 23:15:53.469034,40815.39,Auto,24,0.08,6530.4624
12868,CUST_36358,2024-05-16 23:15:53.469034,31857.93,Personal,36,0.08,7645.9032
12869,CUST_47146,2024-03-16 23:15:53.469034,5672.68,Auto,24,0.08,907.6288000000001
12870,CUST_34578,2024-09-12 23:15:53.469034,20724.23,Home,36,0.07,4352.0883
12871,CUST_3946,2024-07-06 23:15:53.469034,31956.41,Auto,24,0.08,5113.0256
12872,CUST_10631,2023-10-29 23:15:53.469034,6270.26,Auto,36,0.09,1692.9702
12873,CUST_24837,2024-03-20 23:15:53.469034,7101.05,Auto,24,0.08,1136.1680000000001
12874,CUST_30787,2024-02-01 23:15:53.469034,23444.63,Personal,48,0.09,8440.0668
12875,CUST_35404,2024-03-10 23:15:53.469034,11645.39,Home,48,0.08,3726.5247999999997
12876,CUST_32857,2024-03-09 23:15:53.469034,34248.54,Auto,12,0.07,2397.3978
12877,CUST_23528,2024-09-09 23:15:53.469034,18464.06,Personal,12,0.06,1107.8436
12878,CUST_49656,2024-06-25 23:15:53.469034,35383.58,Home,12,0.05,1769.179
12879,CUST_23570,2024-02-28 23:15:53.469034,30818.81,Home,36,0.07,6471.950100000001
12880,CUST_11048,2024-03-11 23:15:53.469034,8052.48,Personal,36,0.08,1932.5952
12881,CUST_127,2024-01-23 23:15:53.469034,15440.59,Auto,12,0.07,1080.8413
12882,CUST_29863,2024-03-23 23:15:53.469034,34125.08,Auto,48,0.1,13650.032000000001
12883,CUST_17365,2024-07-01 23:15:53.469034,34862.22,Auto,36,0.09,9412.7994
12884,CUST_43101,2024-07-17 23:15:53.469034,36676.53,Personal,36,0.08,8802.367199999999
12885,CUST_34529,2024-02-29 23:15:53.469034,9111.95,Personal,12,0.06,546.717
12886,CUST_43403,2024-09-10 23:15:53.469034,31498.07,Personal,24,0.07,4409.7298
12887,CUST_26841,2023-11-29 23:15:53.469034,8524.96,Auto,48,0.1,3409.984
12888,CUST_49742,2024-07-24 23:15:53.469034,44309.36,Auto,24,0.08,7089.497600000001
12889,CUST_34116,2024-06-26 23:15:53.469034,11001.04,Home,12,0.05,550.052
12890,CUST_13665,2024-03-03 23:15:53.469034,26736.51,Personal,24,0.07,3743.1114000000002
12891,CUST_40723,2024-02-23 23:15:53.469034,6676.73,Home,12,0.05,333.8365
12892,CUST_1805,2023-10-06 23:15:53.469034,14799.7,Auto,48,0.1,5919.880000000001
12893,CUST_17310,2024-03-24 23:15:53.469034,20800.41,Personal,48,0.09,7488.147599999999
12894,CUST_30874,2023-12-15 23:15:53.469034,18130.15,Personal,48,0.09,6526.854
12895,CUST_12251,2024-05-27 23:15:53.469034,19457.56,Personal,24,0.07,2724.0584000000003
12896,CUST_6315,2024-07-24 23:15:53.469034,24023.78,Personal,48,0.09,8648.5608
12897,CUST_26621,2024-03-26 23:15:53.469034,28875.5,Personal,12,0.06,1732.53
12898,CUST_43515,2024-09-14 23:15:53.469034,23525.06,Auto,12,0.07,1646.7542000000003
12899,CUST_2925,2024-07-20 23:15:53.469034,27460.27,Auto,36,0.09,7414.2729
12900,CUST_33864,2023-10-31 23:15:53.469034,22685.27,Auto,12,0.07,1587.9689
12901,CUST_21896,2024-07-20 23:15:53.469034,49468.56,Personal,24,0.07,6925.598400000001
12902,CUST_23969,2024-07-22 23:15:53.469034,45447.31,Home,24,0.06,5453.677199999999
12903,CUST_39,2024-08-23 23:15:53.469034,5101.15,Personal,12,0.06,306.06899999999996
12904,CUST_3487,2024-01-04 23:15:53.469034,18845.53,Auto,36,0.09,5088.293099999999
12905,CUST_8364,2023-10-16 23:15:53.469034,34171.32,Personal,36,0.08,8201.1168
12906,CUST_8040,2024-04-13 23:15:53.469034,36832.85,Auto,36,0.09,9944.869499999999
12907,CUST_32450,2024-03-29 23:15:53.469034,26112.26,Personal,24,0.07,3655.7164000000002
12908,CUST_26291,2024-07-08 23:15:53.469034,29429.15,Home,36,0.07,6180.121500000001
12909,CUST_40504,2023-10-23 23:15:53.469034,19322.82,Home,24,0.06,2318.7383999999997
12910,CUST_15361,2024-06-14 23:15:53.469034,31355.96,Auto,48,0.1,12542.384
12911,CUST_39566,2024-09-09 23:15:53.469034,30158.66,Personal,24,0.07,4222.2124
12912,CUST_12028,2024-07-13 23:15:53.469034,6816.4,Auto,12,0.07,477.148
12913,CUST_14381,2024-05-03 23:15:53.469034,30148.97,Personal,48,0.09,10853.6292
12914,CUST_25195,2023-10-20 23:15:53.469034,42703.23,Home,24,0.06,5124.3876
12915,CUST_10040,2024-07-29 23:15:53.469034,22940.29,Personal,36,0.08,5505.6696
12916,CUST_28738,2023-11-22 23:15:53.469034,13303.4,Personal,24,0.07,1862.476
12917,CUST_18717,2024-02-12 23:15:53.469034,27555.99,Auto,24,0.08,4408.9584
12918,CUST_4800,2024-06-07 23:15:53.469034,19010.44,Home,36,0.07,3992.1924
12919,CUST_25892,2023-12-07 23:15:53.469034,43261.29,Auto,48,0.1,17304.516
12920,CUST_46540,2023-12-09 23:15:53.469034,15277.58,Auto,48,0.1,6111.032
12921,CUST_10595,2024-08-23 23:15:53.469034,8910.42,Personal,48,0.09,3207.7511999999997
12922,CUST_17468,2023-10-18 23:15:53.469034,24014.82,Auto,48,0.1,9605.928
12923,CUST_8983,2024-09-09 23:15:53.469034,21491.7,Personal,24,0.07,3008.838
12924,CUST_26325,2024-06-04 23:15:53.469034,17342.97,Home,48,0.08,5549.750400000001
12925,CUST_31880,2023-11-01 23:15:53.469034,38088.46,Auto,24,0.08,6094.1536
12926,CUST_19288,2024-02-09 23:15:53.469034,28393.08,Auto,48,0.1,11357.232000000002
12927,CUST_39689,2024-07-26 23:15:53.469034,44429.92,Auto,24,0.08,7108.7872
12928,CUST_36523,2024-07-16 23:15:53.469034,40383.58,Auto,12,0.07,2826.8506
12929,CUST_49759,2024-08-19 23:15:53.469034,38932.74,Auto,36,0.09,10511.8398
12930,CUST_49987,2024-06-05 23:15:53.469034,44713.01,Home,24,0.06,5365.5612
12931,CUST_33316,2024-01-21 23:15:53.469034,25745.08,Personal,24,0.07,3604.3112000000006
12932,CUST_40563,2024-08-13 23:15:53.469034,36155.08,Home,36,0.07,7592.5668000000005
12933,CUST_26532,2024-09-23 23:15:53.469034,5772.13,Personal,48,0.09,2077.9668
12934,CUST_10276,2024-07-17 23:15:53.469034,42891.18,Home,36,0.07,9007.1478
12935,CUST_49952,2024-02-15 23:15:53.469034,32722.02,Auto,24,0.08,5235.5232000000005
12936,CUST_41646,2024-07-30 23:15:53.469034,8569.18,Home,36,0.07,1799.5278000000003
12937,CUST_47677,2024-09-30 23:15:53.469034,42091.97,Personal,12,0.06,2525.5182
12938,CUST_35403,2024-07-22 23:15:53.469034,22035.15,Auto,36,0.09,5949.4905
12939,CUST_49757,2024-03-19 23:15:53.469034,8871.05,Personal,24,0.07,1241.9470000000001
12940,CUST_5531,2024-03-17 23:15:53.469034,28367.1,Auto,36,0.09,7659.116999999999
12941,CUST_20493,2024-05-09 23:15:53.469034,16740.45,Personal,12,0.06,1004.427
12942,CUST_21711,2024-02-10 23:15:53.469034,20160.31,Personal,12,0.06,1209.6186
12943,CUST_42876,2024-05-18 23:15:53.469034,47321.94,Personal,48,0.09,17035.898400000002
12944,CUST_14046,2023-12-13 23:15:53.469034,25203.06,Home,12,0.05,1260.1530000000002
12945,CUST_34221,2024-06-13 23:15:53.469034,26483.92,Home,24,0.06,3178.0703999999996
12946,CUST_19254,2023-11-16 23:15:53.469034,10041.95,Personal,24,0.07,1405.8730000000003
12947,CUST_29581,2023-12-17 23:15:53.469034,11105.69,Personal,48,0.09,3998.0484
12948,CUST_37109,2024-04-04 23:15:53.469034,8999.06,Personal,12,0.06,539.9436
12949,CUST_18159,2023-12-04 23:15:53.469034,30686.56,Home,48,0.08,9819.699200000001
